session_id,customer_id,login_time,logout_time,device_type,browser,pages_visited,session_duration
1446,41cc503c_ayes9526202310,"2023-08-19 00:00:00","2023-08-19 01:20:00",Mobile,Safari,9,80
1447,41cc503c_ayes9526202310,"2023-02-03 00:00:00","2023-02-03 01:23:00",Desktop,Chrome,19,83
1448,41cc503c_ayes9526202310,"2023-02-14 00:00:00","2023-02-14 00:23:00",Mobile,Firefox,1,23
1449,41cc503c_ayes9526202310,"2023-03-16 00:00:00","2023-03-16 00:06:00",Mobile,Safari,2,6
1450,c5f8aca9_char9427202312,"2023-12-02 00:00:00","2023-12-02 00:51:00",Tablet,Chrome,19,51
1451,c5f8aca9_char9427202312,"2024-03-06 00:00:00","2024-03-06 01:05:00",Mobile,Safari,14,65
1452,ceaf5d79_mei.9526202301,"2023-04-20 00:00:00","2023-04-20 00:59:00",Mobile,Firefox,5,59
1453,ceaf5d79_mei.9526202301,"2023-10-29 00:00:00","2023-10-29 00:49:00",Tablet,Edge,12,49
1454,ceaf5d79_mei.9526202301,"2023-02-03 00:00:00","2023-02-03 00:26:00",Desktop,Edge,18,26
1455,ceaf5d79_mei.9526202301,"2023-06-02 00:00:00","2023-06-02 00:10:00",Desktop,Edge,5,10
1456,aaa8c1e2_ava.4839202211,"2024-02-06 00:00:00","2024-02-06 00:50:00",Desktop,Edge,16,50
1457,2034ec1d_vikr0940202309,"2023-09-15 00:00:00","2023-09-15 00:50:00",Desktop,Firefox,18,50
1458,2034ec1d_vikr0940202309,"2023-01-26 00:00:00","2023-01-26 01:43:00",Tablet,Chrome,19,103
1459,2034ec1d_vikr0940202309,"2024-01-31 00:00:00","2024-01-31 01:59:00",Desktop,Safari,15,119
1460,2034ec1d_vikr0940202309,"2023-06-02 00:00:00","2023-06-02 00:57:00",Mobile,Edge,12,57
1461,2034ec1d_vikr0940202309,"2023-03-08 00:00:00","2023-03-08 01:27:00",Mobile,Edge,1,87
1462,2034ec1d_vikr0940202309,"2023-06-18 00:00:00","2023-06-18 00:58:00",Mobile,Edge,2,58
1463,2034ec1d_vikr0940202309,"2023-09-22 00:00:00","2023-09-22 01:11:00",Tablet,Edge,5,71
1464,2034ec1d_vikr0940202309,"2023-05-19 00:00:00","2023-05-19 00:38:00",Mobile,Safari,9,38
1465,2034ec1d_vikr0940202309,"2024-04-22 00:00:00","2024-04-22 01:26:00",Tablet,Edge,11,86
1466,2034ec1d_vikr0940202309,"2024-02-21 00:00:00","2024-02-21 01:27:00",Mobile,Chrome,3,87
1467,d2389e43_rahi5455202305,"2023-10-10 00:00:00","2023-10-10 01:44:00",Desktop,Edge,18,104
1468,d2389e43_rahi5455202305,"2024-01-20 00:00:00","2024-01-20 01:27:00",Desktop,Edge,14,87
1469,d2389e43_rahi5455202305,"2023-03-04 00:00:00","2023-03-04 01:18:00",Mobile,Firefox,2,78
1470,d2389e43_rahi5455202305,"2024-01-26 00:00:00","2024-01-26 00:45:00",Tablet,Edge,6,45
1471,d2389e43_rahi5455202305,"2024-04-28 00:00:00","2024-04-28 00:09:00",Desktop,Safari,13,9
1472,d2389e43_rahi5455202305,"2023-02-12 00:00:00","2023-02-12 01:54:00",Desktop,Safari,6,114
1473,9a2240f0_mia.3105202307,"2024-03-14 00:00:00","2024-03-14 00:42:00",Tablet,Chrome,3,42
1474,9a2240f0_mia.3105202307,"2023-09-05 00:00:00","2023-09-05 01:04:00",Mobile,Safari,10,64
1475,9a2240f0_mia.3105202307,"2023-01-31 00:00:00","2023-01-31 01:33:00",Desktop,Edge,13,93
1476,9a2240f0_mia.3105202307,"2023-11-12 00:00:00","2023-11-12 00:11:00",Desktop,Chrome,4,11
1477,9a2240f0_mia.3105202307,"2023-01-21 00:00:00","2023-01-21 01:50:00",Tablet,Firefox,9,110
1478,9a2240f0_mia.3105202307,"2023-02-20 00:00:00","2023-02-20 01:16:00",Mobile,Safari,5,76
1479,9a2240f0_mia.3105202307,"2023-03-08 00:00:00","2023-03-08 01:44:00",Tablet,Firefox,3,104
1480,9a2240f0_mia.3105202307,"2024-04-01 00:00:00","2024-04-01 00:29:00",Mobile,Safari,9,29
1481,9a2240f0_mia.3105202307,"2023-02-26 00:00:00","2023-02-26 00:35:00",Desktop,Safari,19,35
1482,9a2240f0_mia.3105202307,"2023-10-22 00:00:00","2023-10-22 00:57:00",Tablet,Safari,1,57
1483,682fa229_mia.9830202307,"2024-02-25 00:00:00","2024-02-25 00:26:00",Desktop,Firefox,5,26
1484,682fa229_mia.9830202307,"2024-02-23 00:00:00","2024-02-23 00:48:00",Mobile,Safari,11,48
1485,682fa229_mia.9830202307,"2023-03-12 00:00:00","2023-03-12 00:43:00",Desktop,Firefox,10,43
1486,682fa229_mia.9830202307,"2023-11-14 00:00:00","2023-11-14 00:27:00",Desktop,Edge,18,27
1487,682fa229_mia.9830202307,"2023-05-15 00:00:00","2023-05-15 01:53:00",Tablet,Chrome,17,113
1488,2969ae8f_amit5650202203,"2023-07-23 00:00:00","2023-07-23 00:27:00",Mobile,Edge,2,27
1489,2969ae8f_amit5650202203,"2023-07-14 00:00:00","2023-07-14 01:06:00",Tablet,Safari,14,66
1490,2969ae8f_amit5650202203,"2023-07-25 00:00:00","2023-07-25 01:02:00",Mobile,Safari,4,62
1491,9254deef_kari8775202210,"2023-12-25 00:00:00","2023-12-25 01:10:00",Mobile,Chrome,15,70
1492,9254deef_kari8775202210,"2023-05-19 00:00:00","2023-05-19 00:40:00",Mobile,Firefox,10,40
1493,9254deef_kari8775202210,"2024-04-19 00:00:00","2024-04-19 01:03:00",Desktop,Firefox,10,63
1494,9254deef_kari8775202210,"2023-07-31 00:00:00","2023-07-31 00:58:00",Desktop,Safari,11,58
1495,edf4b9a0_sofi6640202307,"2023-03-12 00:00:00","2023-03-12 01:45:00",Tablet,Firefox,1,105
1496,edf4b9a0_sofi6640202307,"2023-10-25 00:00:00","2023-10-25 01:27:00",Mobile,Firefox,5,87
1497,edf4b9a0_sofi6640202307,"2023-04-11 00:00:00","2023-04-11 01:29:00",Mobile,Firefox,1,89
1498,edf4b9a0_sofi6640202307,"2023-02-22 00:00:00","2023-02-22 01:33:00",Tablet,Firefox,13,93
1499,edf4b9a0_sofi6640202307,"2023-01-29 00:00:00","2023-01-29 00:26:00",Mobile,Safari,6,26
1500,edf4b9a0_sofi6640202307,"2023-02-07 00:00:00","2023-02-07 00:51:00",Mobile,Chrome,15,51
1501,451112fb_wei.9413202305,"2023-11-28 00:00:00","2023-11-28 00:01:00",Desktop,Firefox,18,1
1502,451112fb_wei.9413202305,"2024-02-27 00:00:00","2024-02-27 01:00:00",Mobile,Firefox,4,60
1503,451112fb_wei.9413202305,"2024-04-23 00:00:00","2024-04-23 00:30:00",Tablet,Firefox,18,30
1504,451112fb_wei.9413202305,"2023-06-15 00:00:00","2023-06-15 00:16:00",Mobile,Safari,15,16
1505,451112fb_wei.9413202305,"2023-08-22 00:00:00","2023-08-22 00:37:00",Mobile,Edge,4,37
1506,451112fb_wei.9413202305,"2023-06-23 00:00:00","2023-06-23 01:41:00",Desktop,Edge,4,101
1507,451112fb_wei.9413202305,"2023-12-09 00:00:00","2023-12-09 01:06:00",Desktop,Safari,10,66
1508,7848b1d9_hiro9255202312,"2024-02-24 00:00:00","2024-02-24 01:14:00",Tablet,Firefox,6,74
1509,7848b1d9_hiro9255202312,"2023-05-08 00:00:00","2023-05-08 01:21:00",Mobile,Safari,9,81
1510,7848b1d9_hiro9255202312,"2024-02-02 00:00:00","2024-02-02 01:36:00",Mobile,Chrome,8,96
1511,7848b1d9_hiro9255202312,"2024-01-27 00:00:00","2024-01-27 01:15:00",Desktop,Chrome,2,75
1512,7848b1d9_hiro9255202312,"2023-12-13 00:00:00","2023-12-13 00:57:00",Mobile,Chrome,10,57
1513,7848b1d9_hiro9255202312,"2023-09-28 00:00:00","2023-09-28 02:00:00",Desktop,Chrome,20,120
1514,7848b1d9_hiro9255202312,"2023-11-04 00:00:00","2023-11-04 00:33:00",Tablet,Firefox,18,33
1515,7848b1d9_hiro9255202312,"2023-07-28 00:00:00","2023-07-28 00:48:00",Mobile,Safari,16,48
1516,7848b1d9_hiro9255202312,"2023-07-31 00:00:00","2023-07-31 01:21:00",Mobile,Chrome,8,81
1517,7848b1d9_hiro9255202312,"2023-05-17 00:00:00","2023-05-17 00:49:00",Tablet,Chrome,18,49
1518,d4c2ec7f_liam6865202205,"2023-02-09 00:00:00","2023-02-09 00:51:00",Desktop,Chrome,19,51
1519,d4c2ec7f_liam6865202205,"2023-09-11 00:00:00","2023-09-11 01:42:00",Mobile,Safari,5,102
1520,b8443d87_mei.1045202211,"2023-11-30 00:00:00","2023-11-30 00:03:00",Desktop,Edge,2,3
1521,b8443d87_mei.1045202211,"2023-05-25 00:00:00","2023-05-25 01:11:00",Desktop,Edge,20,71
1522,b8443d87_mei.1045202211,"2023-05-14 00:00:00","2023-05-14 01:23:00",Mobile,Safari,10,83
1523,b8443d87_mei.1045202211,"2023-03-25 00:00:00","2023-03-25 00:45:00",Mobile,Edge,9,45
1524,b8443d87_mei.1045202211,"2023-08-07 00:00:00","2023-08-07 01:35:00",Desktop,Edge,14,95
1525,b8443d87_mei.1045202211,"2023-09-12 00:00:00","2023-09-12 00:16:00",Tablet,Chrome,18,16
1526,b8443d87_mei.1045202211,"2024-04-15 00:00:00","2024-04-15 01:18:00",Mobile,Chrome,9,78
1527,b8443d87_mei.1045202211,"2023-01-28 00:00:00","2023-01-28 00:39:00",Mobile,Chrome,8,39
1528,b8443d87_mei.1045202211,"2023-11-28 00:00:00","2023-11-28 00:21:00",Tablet,Edge,10,21
1529,859e4cb4_rahi9364202304,"2023-05-19 00:00:00","2023-05-19 01:35:00",Mobile,Chrome,18,95
1530,859e4cb4_rahi9364202304,"2024-04-21 00:00:00","2024-04-21 00:47:00",Mobile,Chrome,2,47
1531,859e4cb4_rahi9364202304,"2023-07-17 00:00:00","2023-07-17 01:44:00",Desktop,Firefox,17,104
1532,859e4cb4_rahi9364202304,"2023-10-20 00:00:00","2023-10-20 02:00:00",Desktop,Firefox,17,120
1533,859e4cb4_rahi9364202304,"2023-01-23 00:00:00","2023-01-23 00:34:00",Tablet,Chrome,7,34
1534,859e4cb4_rahi9364202304,"2024-03-15 00:00:00","2024-03-15 01:19:00",Mobile,Safari,1,79
1535,859e4cb4_rahi9364202304,"2023-02-23 00:00:00","2023-02-23 00:44:00",Desktop,Edge,16,44
1536,859e4cb4_rahi9364202304,"2023-04-12 00:00:00","2023-04-12 00:42:00",Tablet,Safari,12,42
1537,8fc3cba9_char5171202204,"2024-01-04 00:00:00","2024-01-04 00:32:00",Mobile,Chrome,1,32
1538,8fc3cba9_char5171202204,"2023-07-17 00:00:00","2023-07-17 01:38:00",Mobile,Chrome,19,98
1539,8fc3cba9_char5171202204,"2024-04-16 00:00:00","2024-04-16 00:27:00",Desktop,Chrome,10,27
1540,8fc3cba9_char5171202204,"2023-01-14 00:00:00","2023-01-14 01:28:00",Tablet,Chrome,7,88
1541,8fc3cba9_char5171202204,"2023-12-17 00:00:00","2023-12-17 00:07:00",Mobile,Chrome,8,7
1542,8fc3cba9_char5171202204,"2024-01-24 00:00:00","2024-01-24 01:45:00",Tablet,Safari,14,105
1543,a73203e9_jack2588202208,"2023-06-22 00:00:00","2023-06-22 01:37:00",Mobile,Chrome,6,97
1544,de8719ce_jaha5432202208,"2023-12-17 00:00:00","2023-12-17 00:49:00",Mobile,Edge,5,49
1545,d11769b4_kavi8891202303,"2024-03-31 00:00:00","2024-03-31 00:25:00",Tablet,Edge,10,25
1546,d11769b4_kavi8891202303,"2024-03-07 00:00:00","2024-03-07 01:04:00",Mobile,Firefox,18,64
1547,c7092f89_oliv9427202303,"2023-05-11 00:00:00","2023-05-11 01:21:00",Tablet,Firefox,6,81
1548,c7092f89_oliv9427202303,"2023-09-17 00:00:00","2023-09-17 00:39:00",Tablet,Edge,8,39
1549,c7092f89_oliv9427202303,"2023-01-19 00:00:00","2023-01-19 01:40:00",Mobile,Edge,20,100
1550,c7092f89_oliv9427202303,"2023-10-19 00:00:00","2023-10-19 01:48:00",Tablet,Chrome,3,108
1551,c7092f89_oliv9427202303,"2023-01-11 00:00:00","2023-01-11 00:50:00",Desktop,Firefox,2,50
1552,c7092f89_oliv9427202303,"2023-04-23 00:00:00","2023-04-23 01:36:00",Desktop,Edge,19,96
1553,c7092f89_oliv9427202303,"2023-10-31 00:00:00","2023-10-31 01:51:00",Tablet,Safari,9,111
1554,c7092f89_oliv9427202303,"2023-08-15 00:00:00","2023-08-15 00:38:00",Tablet,Firefox,3,38
1555,51d9f5d7_chia8989202207,"2023-11-20 00:00:00","2023-11-20 01:18:00",Mobile,Firefox,10,78
1556,51d9f5d7_chia8989202207,"2023-01-12 00:00:00","2023-01-12 01:39:00",Tablet,Firefox,20,99
1557,51d9f5d7_chia8989202207,"2024-01-11 00:00:00","2024-01-11 01:14:00",Desktop,Edge,14,74
1558,51d9f5d7_chia8989202207,"2024-03-23 00:00:00","2024-03-23 00:23:00",Desktop,Firefox,6,23
1559,51d9f5d7_chia8989202207,"2023-02-05 00:00:00","2023-02-05 01:02:00",Tablet,Chrome,14,62
1560,6fbc883a_marc9342202207,"2023-03-25 00:00:00","2023-03-25 01:16:00",Tablet,Edge,9,76
1561,6fbc883a_marc9342202207,"2024-02-16 00:00:00","2024-02-16 00:55:00",Desktop,Chrome,12,55
1562,6fbc883a_marc9342202207,"2023-03-13 00:00:00","2023-03-13 00:51:00",Mobile,Safari,8,51
1563,6fbc883a_marc9342202207,"2023-02-09 00:00:00","2023-02-09 01:09:00",Desktop,Safari,12,69
1564,5388e31c_anja7139202301,"2023-04-09 00:00:00","2023-04-09 01:28:00",Tablet,Safari,12,88
1565,5388e31c_anja7139202301,"2023-01-22 00:00:00","2023-01-22 00:24:00",Desktop,Safari,7,24
1566,5388e31c_anja7139202301,"2023-10-19 00:00:00","2023-10-19 00:03:00",Desktop,Safari,20,3
1567,5388e31c_anja7139202301,"2023-06-13 00:00:00","2023-06-13 02:00:00",Mobile,Edge,4,120
1568,5388e31c_anja7139202301,"2024-03-06 00:00:00","2024-03-06 01:22:00",Desktop,Edge,10,82
1569,5388e31c_anja7139202301,"2023-06-04 00:00:00","2023-06-04 00:38:00",Desktop,Safari,13,38
1570,5388e31c_anja7139202301,"2023-10-15 00:00:00","2023-10-15 01:11:00",Mobile,Chrome,12,71
1571,5388e31c_anja7139202301,"2023-02-11 00:00:00","2023-02-11 00:06:00",Tablet,Chrome,11,6
1572,5388e31c_anja7139202301,"2023-04-07 00:00:00","2023-04-07 01:15:00",Desktop,Edge,2,75
1573,65e0c2cd_marc8348202308,"2023-05-16 00:00:00","2023-05-16 00:55:00",Mobile,Edge,9,55
1574,65e0c2cd_marc8348202308,"2024-02-23 00:00:00","2024-02-23 00:37:00",Mobile,Chrome,1,37
1575,65e0c2cd_marc8348202308,"2023-06-27 00:00:00","2023-06-27 00:17:00",Tablet,Firefox,10,17
1576,65e0c2cd_marc8348202308,"2023-06-17 00:00:00","2023-06-17 00:21:00",Mobile,Chrome,1,21
1577,65e0c2cd_marc8348202308,"2023-03-26 00:00:00","2023-03-26 01:38:00",Desktop,Firefox,7,98
1578,65e0c2cd_marc8348202308,"2023-07-29 00:00:00","2023-07-29 01:56:00",Tablet,Firefox,5,116
1579,65e0c2cd_marc8348202308,"2023-12-24 00:00:00","2023-12-24 01:11:00",Tablet,Safari,1,71
1580,65e0c2cd_marc8348202308,"2024-04-18 00:00:00","2024-04-18 00:01:00",Mobile,Firefox,3,1
1581,e6ea0a8d_ava.3889202212,"2023-10-22 00:00:00","2023-10-22 00:50:00",Tablet,Safari,6,50
1582,e6ea0a8d_ava.3889202212,"2024-04-17 00:00:00","2024-04-17 01:07:00",Tablet,Edge,15,67
1583,e6ea0a8d_ava.3889202212,"2023-10-08 00:00:00","2023-10-08 00:36:00",Mobile,Safari,12,36
1584,e6ea0a8d_ava.3889202212,"2024-04-07 00:00:00","2024-04-07 00:21:00",Desktop,Firefox,8,21
1585,e6ea0a8d_ava.3889202212,"2023-10-23 00:00:00","2023-10-23 00:05:00",Mobile,Safari,9,5
1586,e6ea0a8d_ava.3889202212,"2023-12-25 00:00:00","2023-12-25 01:24:00",Desktop,Edge,12,84
1587,01547c35_oliv4741202204,"2024-02-10 00:00:00","2024-02-10 00:51:00",Tablet,Chrome,8,51
1588,01547c35_oliv4741202204,"2023-05-03 00:00:00","2023-05-03 00:15:00",Tablet,Firefox,6,15
1589,01547c35_oliv4741202204,"2023-08-23 00:00:00","2023-08-23 00:29:00",Mobile,Firefox,15,29
1590,01547c35_oliv4741202204,"2024-04-07 00:00:00","2024-04-07 01:05:00",Desktop,Safari,11,65
1591,7da72d8e_luca5923202203,"2023-12-10 00:00:00","2023-12-10 00:42:00",Mobile,Safari,20,42
1592,4fdaf31e_haru7671202305,"2023-01-24 00:00:00","2023-01-24 01:19:00",Mobile,Edge,2,79
1593,4fdaf31e_haru7671202305,"2023-11-14 00:00:00","2023-11-14 01:56:00",Desktop,Chrome,11,116
1594,4fdaf31e_haru7671202305,"2023-08-17 00:00:00","2023-08-17 01:49:00",Desktop,Firefox,19,109
1595,4fdaf31e_haru7671202305,"2023-01-16 00:00:00","2023-01-16 01:06:00",Desktop,Chrome,5,66
1596,4fdaf31e_haru7671202305,"2023-06-22 00:00:00","2023-06-22 01:06:00",Desktop,Chrome,5,66
1597,4fdaf31e_haru7671202305,"2023-10-27 00:00:00","2023-10-27 01:11:00",Tablet,Firefox,3,71
1598,4fdaf31e_haru7671202305,"2024-04-12 00:00:00","2024-04-12 00:59:00",Tablet,Edge,15,59
1599,4fdaf31e_haru7671202305,"2023-09-04 00:00:00","2023-09-04 01:04:00",Desktop,Firefox,3,64
1600,4fdaf31e_haru7671202305,"2023-01-08 00:00:00","2023-01-08 00:33:00",Tablet,Firefox,20,33
1601,4fdaf31e_haru7671202305,"2023-12-06 00:00:00","2023-12-06 01:04:00",Mobile,Edge,19,64
1602,27137749_rahi6766202312,"2024-04-30 00:00:00","2024-04-30 00:05:00",Tablet,Firefox,5,5
1603,27137749_rahi6766202312,"2023-07-01 00:00:00","2023-07-01 00:09:00",Mobile,Chrome,7,9
1604,27137749_rahi6766202312,"2024-04-18 00:00:00","2024-04-18 00:43:00",Mobile,Safari,3,43
1605,27137749_rahi6766202312,"2024-04-26 00:00:00","2024-04-26 00:35:00",Mobile,Firefox,20,35
1606,27137749_rahi6766202312,"2023-05-31 00:00:00","2023-05-31 00:50:00",Desktop,Edge,7,50
1607,27137749_rahi6766202312,"2024-01-07 00:00:00","2024-01-07 01:39:00",Mobile,Safari,11,99
1608,27137749_rahi6766202312,"2023-06-03 00:00:00","2023-06-03 00:16:00",Desktop,Chrome,4,16
1609,27137749_rahi6766202312,"2023-01-31 00:00:00","2023-01-31 01:03:00",Tablet,Chrome,1,63
1610,0dc23d8a_luca7348202209,"2023-02-23 00:00:00","2023-02-23 00:19:00",Tablet,Firefox,3,19
1611,0dc23d8a_luca7348202209,"2023-07-04 00:00:00","2023-07-04 01:26:00",Mobile,Chrome,6,86
1612,0dc23d8a_luca7348202209,"2023-03-16 00:00:00","2023-03-16 00:06:00",Tablet,Chrome,4,6
1613,0dc23d8a_luca7348202209,"2023-07-13 00:00:00","2023-07-13 01:21:00",Mobile,Chrome,4,81
1614,0dc23d8a_luca7348202209,"2023-12-31 00:00:00","2023-12-31 01:42:00",Desktop,Edge,15,102
1615,0dc23d8a_luca7348202209,"2024-02-27 00:00:00","2024-02-27 00:59:00",Mobile,Firefox,6,59
1616,0dc23d8a_luca7348202209,"2024-01-17 00:00:00","2024-01-17 01:28:00",Desktop,Firefox,4,88
1617,0dc23d8a_luca7348202209,"2023-07-16 00:00:00","2023-07-16 01:26:00",Desktop,Edge,12,86
1618,906a0160_robe4710202302,"2023-08-28 00:00:00","2023-08-28 00:32:00",Mobile,Firefox,20,32
1619,906a0160_robe4710202302,"2023-05-10 00:00:00","2023-05-10 01:23:00",Desktop,Chrome,3,83
1620,906a0160_robe4710202302,"2023-11-12 00:00:00","2023-11-12 00:47:00",Desktop,Safari,7,47
1621,906a0160_robe4710202302,"2023-05-08 00:00:00","2023-05-08 01:33:00",Mobile,Chrome,18,93
1622,b7dd8562_tahm4019202203,"2024-03-22 00:00:00","2024-03-22 01:03:00",Tablet,Firefox,10,63
1623,b7dd8562_tahm4019202203,"2023-06-04 00:00:00","2023-06-04 00:12:00",Desktop,Safari,1,12
1624,b7dd8562_tahm4019202203,"2023-03-05 00:00:00","2023-03-05 00:33:00",Desktop,Safari,5,33
1625,b7dd8562_tahm4019202203,"2023-02-24 00:00:00","2023-02-24 01:24:00",Desktop,Edge,11,84
1626,b7dd8562_tahm4019202203,"2023-07-15 00:00:00","2023-07-15 00:01:00",Mobile,Firefox,11,1
1627,b7dd8562_tahm4019202203,"2023-05-14 00:00:00","2023-05-14 00:46:00",Desktop,Firefox,5,46
1628,b7dd8562_tahm4019202203,"2023-10-15 00:00:00","2023-10-15 00:40:00",Mobile,Safari,20,40
1629,b7dd8562_tahm4019202203,"2023-12-24 00:00:00","2023-12-24 00:04:00",Mobile,Firefox,8,4
1630,b7dd8562_tahm4019202203,"2024-04-28 00:00:00","2024-04-28 01:41:00",Tablet,Firefox,19,101
1631,b7dd8562_tahm4019202203,"2023-06-26 00:00:00","2023-06-26 00:08:00",Tablet,Firefox,7,8
1632,6b3e5c41_ursu2805202308,"2023-07-30 00:00:00","2023-07-30 00:53:00",Desktop,Chrome,3,53
1633,6b3e5c41_ursu2805202308,"2023-04-25 00:00:00","2023-04-25 00:58:00",Tablet,Edge,8,58
1634,6b3e5c41_ursu2805202308,"2024-03-19 00:00:00","2024-03-19 01:40:00",Desktop,Chrome,6,100
1635,6b3e5c41_ursu2805202308,"2024-01-31 00:00:00","2024-01-31 01:48:00",Tablet,Edge,1,108
1636,6b3e5c41_ursu2805202308,"2024-01-02 00:00:00","2024-01-02 01:14:00",Tablet,Chrome,4,74
1637,6b3e5c41_ursu2805202308,"2023-05-23 00:00:00","2023-05-23 00:08:00",Tablet,Chrome,9,8
1638,6b3e5c41_ursu2805202308,"2023-01-01 00:00:00","2023-01-01 01:57:00",Mobile,Firefox,1,117
1639,82df8108_char8364202212,"2023-03-21 00:00:00","2023-03-21 00:23:00",Desktop,Chrome,14,23
1640,82df8108_char8364202212,"2023-05-03 00:00:00","2023-05-03 01:43:00",Desktop,Firefox,3,103
1641,82df8108_char8364202212,"2024-03-07 00:00:00","2024-03-07 01:53:00",Mobile,Edge,14,113
1642,82df8108_char8364202212,"2023-10-12 00:00:00","2023-10-12 01:09:00",Mobile,Firefox,11,69
1643,82df8108_char8364202212,"2024-02-01 00:00:00","2024-02-01 01:56:00",Tablet,Edge,7,116
1644,82df8108_char8364202212,"2023-03-16 00:00:00","2023-03-16 00:15:00",Desktop,Edge,17,15
1645,82df8108_char8364202212,"2023-04-30 00:00:00","2023-04-30 02:00:00",Desktop,Edge,14,120
1646,82df8108_char8364202212,"2024-01-26 00:00:00","2024-01-26 01:23:00",Mobile,Chrome,3,83
1647,82df8108_char8364202212,"2024-02-16 00:00:00","2024-02-16 01:32:00",Desktop,Safari,7,92
1648,82df8108_char8364202212,"2023-01-27 00:00:00","2023-01-27 00:57:00",Mobile,Chrome,4,57
1649,bcf75c9c_mia.8405202205,"2023-10-12 00:00:00","2023-10-12 00:56:00",Tablet,Firefox,16,56
1650,bcf75c9c_mia.8405202205,"2023-08-12 00:00:00","2023-08-12 00:33:00",Tablet,Chrome,18,33
1651,bcf75c9c_mia.8405202205,"2023-03-20 00:00:00","2023-03-20 01:11:00",Mobile,Firefox,8,71
1652,bcf75c9c_mia.8405202205,"2023-08-14 00:00:00","2023-08-14 00:36:00",Desktop,Firefox,20,36
1653,bcf75c9c_mia.8405202205,"2023-02-18 00:00:00","2023-02-18 00:20:00",Tablet,Chrome,5,20
1654,bcf75c9c_mia.8405202205,"2023-05-17 00:00:00","2023-05-17 01:04:00",Mobile,Safari,16,64
1655,7a716267_sadi4618202203,"2023-08-20 00:00:00","2023-08-20 00:56:00",Mobile,Chrome,3,56
1656,7a716267_sadi4618202203,"2024-02-05 00:00:00","2024-02-05 01:41:00",Mobile,Edge,9,101
1657,7a716267_sadi4618202203,"2023-11-04 00:00:00","2023-11-04 01:44:00",Tablet,Edge,18,104
1658,7a716267_sadi4618202203,"2023-07-29 00:00:00","2023-07-29 01:56:00",Tablet,Safari,8,116
1659,7a716267_sadi4618202203,"2024-02-26 00:00:00","2024-02-26 00:30:00",Desktop,Safari,15,30
1660,6e098d4f_luca3899202309,"2023-11-29 00:00:00","2023-11-29 01:38:00",Tablet,Firefox,18,98
1661,6e098d4f_luca3899202309,"2023-06-16 00:00:00","2023-06-16 00:47:00",Tablet,Chrome,20,47
1662,6e098d4f_luca3899202309,"2024-04-10 00:00:00","2024-04-10 01:32:00",Desktop,Edge,6,92
1663,6e098d4f_luca3899202309,"2023-08-06 00:00:00","2023-08-06 01:24:00",Desktop,Safari,11,84
1664,1a4e82d6_hans7149202301,"2024-03-14 00:00:00","2024-03-14 00:40:00",Mobile,Safari,5,40
1665,1a4e82d6_hans7149202301,"2023-03-17 00:00:00","2023-03-17 01:00:00",Desktop,Edge,11,60
1666,1a4e82d6_hans7149202301,"2023-07-17 00:00:00","2023-07-17 01:10:00",Tablet,Firefox,15,70
1667,1a4e82d6_hans7149202301,"2023-01-06 00:00:00","2023-01-06 01:17:00",Desktop,Edge,8,77
1668,1a4e82d6_hans7149202301,"2024-04-22 00:00:00","2024-04-22 01:19:00",Mobile,Edge,13,79
1669,1a4e82d6_hans7149202301,"2023-05-25 00:00:00","2023-05-25 01:33:00",Desktop,Chrome,4,93
1670,ee0e47ea_ales5375202312,"2023-06-07 00:00:00","2023-06-07 01:12:00",Tablet,Chrome,16,72
1671,ee0e47ea_ales5375202312,"2023-12-30 00:00:00","2023-12-30 01:04:00",Mobile,Chrome,4,64
1672,ee0e47ea_ales5375202312,"2023-11-19 00:00:00","2023-11-19 00:51:00",Desktop,Safari,2,51
1673,ee0e47ea_ales5375202312,"2023-09-13 00:00:00","2023-09-13 00:15:00",Tablet,Safari,7,15
1674,c4930ae4_min.8780202306,"2023-05-08 00:00:00","2023-05-08 01:46:00",Desktop,Firefox,19,106
1675,c4930ae4_min.8780202306,"2023-04-27 00:00:00","2023-04-27 01:21:00",Tablet,Edge,9,81
1676,c4930ae4_min.8780202306,"2023-04-30 00:00:00","2023-04-30 01:11:00",Mobile,Safari,19,71
1677,c4930ae4_min.8780202306,"2023-06-17 00:00:00","2023-06-17 00:58:00",Desktop,Firefox,20,58
1678,36b66b86_kama5509202205,"2024-02-20 00:00:00","2024-02-20 00:42:00",Mobile,Edge,10,42
1679,36b66b86_kama5509202205,"2023-11-26 00:00:00","2023-11-26 00:43:00",Desktop,Chrome,13,43
1680,36b66b86_kama5509202205,"2023-11-20 00:00:00","2023-11-20 00:42:00",Desktop,Chrome,10,42
1681,73e83282_rahi5019202209,"2023-02-22 00:00:00","2023-02-22 00:11:00",Tablet,Chrome,15,11
1682,73e83282_rahi5019202209,"2023-12-05 00:00:00","2023-12-05 00:35:00",Desktop,Safari,18,35
1683,541544e4_mich4124202308,"2024-03-25 00:00:00","2024-03-25 00:42:00",Mobile,Chrome,14,42
1684,541544e4_mich4124202308,"2023-07-05 00:00:00","2023-07-05 00:42:00",Mobile,Firefox,4,42
1685,541544e4_mich4124202308,"2023-04-17 00:00:00","2023-04-17 01:05:00",Desktop,Chrome,1,65
1686,541544e4_mich4124202308,"2023-10-16 00:00:00","2023-10-16 01:15:00",Mobile,Edge,14,75
